ScenarioID,SimIndex,LookIndex,Status,BdryStopCode,RDGUserErrorCode,TestStat,ErrorCode,TrueHR
1,15325,1,SUCCESS,1,0,-3.62553872455092,0,0.748093525558338
1,15326,1,SUCCESS,0,0,-0.937018411362671,0,0.73761800031142
1,15327,1,SUCCESS,1,0,-1.96653841465877,0,0.821349678192786
1,15328,1,SUCCESS,1,0,-3.0878129727595,0,0.667512054854793
1,15329,1,SUCCESS,0,0,-1.72763719893214,0,0.8900595253034
1,15330,1,SUCCESS,0,0,-0.867154033837019,0,0.712488375760964
1,15331,1,SUCCESS,1,0,-3.30063761432617,0,0.718480334383462
1,15332,1,SUCCESS,1,0,-3.35856211432355,0,0.84982093828422
1,15333,1,SUCCESS,1,0,-3.09697720180098,0,0.736476958812075
1,15334,1,SUCCESS,1,0,-2.46046442964732,0,0.765260765896565
1,15335,1,SUCCESS,1,0,-2.45216066683372,0,0.738268727740664
1,15336,1,SUCCESS,0,0,-1.68490073771066,0,0.775437451801897
1,15337,1,SUCCESS,1,0,-2.45375735017252,0,0.754259696532086
1,15338,1,SUCCESS,0,0,-1.60598080789358,0,0.776712381063136
1,15339,1,SUCCESS,1,0,-2.84020005150753,0,0.792586965873169
1,15340,1,SUCCESS,1,0,-2.24757365386556,0,0.698300840919943
1,15341,1,SUCCESS,1,0,-2.84947993190229,0,0.742263068976027
1,15342,1,SUCCESS,1,0,-2.00825665965516,0,0.778501897674442
1,15343,1,SUCCESS,1,0,-1.97546689783348,0,0.835051875286679
1,15344,1,SUCCESS,0,0,-1.44043827852008,0,0.771343351478501
1,15345,1,SUCCESS,1,0,-4.58565512718852,0,0.762584950812442
1,15346,1,SUCCESS,0,0,-1.46346348680573,0,0.832165644983209
1,15347,1,SUCCESS,0,0,-0.742701599319983,0,0.749040922201428
1,15348,1,SUCCESS,1,0,-2.55290023417935,0,0.669536037209633
1,15349,1,SUCCESS,1,0,-2.49459863567725,0,0.700319750238211
1,15350,1,SUCCESS,1,0,-3.46564401427085,0,0.753066767443041
1,15351,1,SUCCESS,0,0,-0.892762416770011,0,0.912802302836526
1,15352,1,SUCCESS,1,0,-2.45012012311909,0,0.736993224100458
1,15353,1,SUCCESS,1,0,-2.66877450741494,0,0.80014474527493
1,15354,1,SUCCESS,1,0,-2.97679764019645,0,0.837122891549079
1,15355,1,SUCCESS,0,0,-1.37281645776228,0,0.86667964951217
1,15356,1,SUCCESS,0,0,-0.195316944828975,0,0.867260132623622
1,15357,1,SUCCESS,1,0,-3.75065096391774,0,0.735846174937168
1,15358,1,SUCCESS,1,0,-3.81785224487523,0,0.730165309513338
1,15359,1,SUCCESS,1,0,-2.22366248443411,0,0.770113009088962
1,15360,1,SUCCESS,0,0,-0.819272756507547,0,0.831010658146435
1,15361,1,SUCCESS,0,0,0.0621054753943111,0,0.829877455006458
1,15362,1,SUCCESS,1,0,-2.21831723279516,0,0.75601498218597
1,15363,1,SUCCESS,1,0,-2.62293203141703,0,0.800481664232629
1,15364,1,SUCCESS,0,0,-1.93859141690735,0,0.858793611180016
1,15365,1,SUCCESS,1,0,-2.05376744263179,0,0.820852949723057
1,15366,1,SUCCESS,0,0,-1.63566856498874,0,0.678387326057336
1,15367,1,SUCCESS,0,0,-0.767784805789206,0,0.793007158742383
1,15368,1,SUCCESS,1,0,-2.40105052699253,0,0.621912927035176
1,15369,1,SUCCESS,0,0,-1.46846572735063,0,0.753486953304364
1,15370,1,SUCCESS,1,0,-4.06632534985888,0,0.745082144826647
1,15371,1,SUCCESS,0,0,-1.33210695176112,0,0.778434771480849
1,15372,1,SUCCESS,1,0,-2.36427689588629,0,0.724190101122163
1,15373,1,SUCCESS,1,0,-4.75442225757585,0,0.712642196640804
1,15374,1,SUCCESS,1,0,-2.87491137034011,0,0.769484630593002
1,15375,1,SUCCESS,0,0,-1.6042376734421,0,0.763451729238866
1,15376,1,SUCCESS,1,0,-4.44183733986006,0,0.678718058726428
1,15377,1,SUCCESS,0,0,-1.41966548940761,0,0.735234337779044
1,15378,1,SUCCESS,1,0,-3.33909493732996,0,0.693071641726314
1,15379,1,SUCCESS,0,0,-0.751077798070381,0,0.78932817120469
1,15380,1,SUCCESS,0,0,-0.652733642197737,0,0.707041896650837
1,15381,1,SUCCESS,1,0,-3.54540510246154,0,0.603656023897751
1,15382,1,SUCCESS,0,0,-0.635248584088351,0,0.831070391231212
1,15383,1,SUCCESS,0,0,-0.919428565051636,0,0.797446084945337
1,15384,1,SUCCESS,1,0,-2.14886761973075,0,0.651371510271406
1,15385,1,SUCCESS,1,0,-2.9801216447167,0,0.702311852556013
1,15386,1,SUCCESS,1,0,-2.54377504680609,0,0.796773311875449
1,15387,1,SUCCESS,0,0,-1.82032348529696,0,0.814819253313423
1,15388,1,SUCCESS,1,0,-3.12700156557648,0,0.733804169883565
1,15389,1,SUCCESS,0,0,-1.32047932845797,0,0.84421260222279
1,15390,1,SUCCESS,0,0,-1.59463178611021,0,0.843537517568312
1,15391,1,SUCCESS,0,0,-0.571861383390307,0,0.843097370691455
1,15392,1,SUCCESS,0,0,-1.9114510752242,0,0.791423456764242
1,15393,1,SUCCESS,1,0,-2.79309752936394,0,0.807804630155919
1,15394,1,SUCCESS,1,0,-5.3951492206513,0,0.63191686672207
1,15395,1,SUCCESS,1,0,-3.67834358401241,0,0.763720636189747
1,15396,1,SUCCESS,1,0,-2.88544772168168,0,0.622589495213678
1,15397,1,SUCCESS,0,0,-0.397183862309336,0,0.816695816737001
1,15398,1,SUCCESS,1,0,-5.47102853772974,0,0.698640919973622
1,15399,1,SUCCESS,1,0,-3.23659195051254,0,0.770637562583954
1,15400,1,SUCCESS,0,0,-1.78735519939223,0,0.711502258963365
1,15401,1,SUCCESS,1,0,-4.54596083751819,0,0.655482059843351
1,15402,1,SUCCESS,1,0,-2.26100410529996,0,0.865795827315036
1,15403,1,SUCCESS,1,0,-4.71148573748829,0,0.654935085417807
1,15404,1,SUCCESS,0,0,-0.707598969463777,0,0.865403751511943
1,15405,1,SUCCESS,0,0,-1.13550643383039,0,0.807010107713639
1,15406,1,SUCCESS,1,0,-3.17357008230331,0,0.747094499528172
1,15407,1,SUCCESS,0,0,-1.4039683107712,0,0.796328522488618
1,15408,1,SUCCESS,1,0,-2.74331965717811,0,0.709263136105082
1,15409,1,SUCCESS,1,0,-4.85337146892045,0,0.583060330897572
1,15410,1,SUCCESS,1,0,-2.38526108823244,0,0.731082653686688
1,15411,1,SUCCESS,1,0,-2.66267386434304,0,0.702747313980357
1,15412,1,SUCCESS,1,0,-3.95398581598904,0,0.646425478577735
1,15413,1,SUCCESS,1,0,-1.98635633718791,0,0.829880055902759
1,15414,1,SUCCESS,1,0,-2.39960567817843,0,0.820727819312991
1,15415,1,SUCCESS,1,0,-2.18571813295509,0,0.762543313236872
1,15416,1,SUCCESS,0,0,0.301940464889958,0,0.793290338415663
1,15417,1,SUCCESS,0,0,-0.66589465606278,0,0.802272521447228
1,15418,1,SUCCESS,1,0,-2.32388534674101,0,0.73091030441609
1,15419,1,SUCCESS,0,0,-0.653017917806225,0,0.869787768708574
1,15420,1,SUCCESS,1,0,-3.47992220432155,0,0.71867312426681
1,15421,1,SUCCESS,0,0,0.75852785804384,0,0.848663012189845
1,15422,1,SUCCESS,1,0,-2.5480242506514,0,0.685487097118292
1,15423,1,SUCCESS,0,0,-1.47863717603848,0,0.7664600777304
1,15424,1,SUCCESS,1,0,-2.97787172540249,0,0.776800691121016
1,15425,1,SUCCESS,0,0,-1.4036220520963,0,0.767043216968366
1,15426,1,SUCCESS,1,0,-3.09391492851297,0,0.732379032971819
1,15427,1,SUCCESS,1,0,-2.21665792817938,0,0.664552501015722
1,15428,1,SUCCESS,0,0,-1.141606752828,0,0.784750745868746
1,15429,1,SUCCESS,0,0,-1.53231770213149,0,0.823710466521304
1,15430,1,SUCCESS,0,0,0.502111371505315,0,0.971255635896166
1,15431,1,SUCCESS,0,0,-1.01568383966863,0,0.778594036200317
1,15432,1,SUCCESS,1,0,-4.08134843475904,0,0.719855624985744
1,15433,1,SUCCESS,1,0,-3.40627212148985,0,0.709952838070991
1,15434,1,SUCCESS,1,0,-3.51215501646696,0,0.76141025721271
1,15435,1,SUCCESS,1,0,-3.6274109010715,0,0.720256540356002
1,15436,1,SUCCESS,0,0,-0.636321450664522,0,0.842316605334613
1,15437,1,SUCCESS,1,0,-2.96401426724924,0,0.782209524586347
1,15438,1,SUCCESS,1,0,-2.45780725333665,0,0.752839204099062
1,15439,1,SUCCESS,0,0,-0.41573091652071,0,0.8676834063596
1,15440,1,SUCCESS,0,0,-1.31963151044483,0,0.815090210120982
1,15441,1,SUCCESS,1,0,-6.98989452626057,0,0.624965548691549
1,15442,1,SUCCESS,1,0,-3.27652067939848,0,0.684461980209798
1,15443,1,SUCCESS,0,0,-1.33957082261704,0,0.858046946328223
1,15444,1,SUCCESS,1,0,-4.06708850326896,0,0.643562538900847
1,15445,1,SUCCESS,0,0,-0.927040121703854,0,0.786853106754262
1,15446,1,SUCCESS,1,0,-2.18169988497215,0,0.782562089670314
1,15447,1,SUCCESS,0,0,-1.81077694393071,0,0.837339022963923
1,15448,1,SUCCESS,1,0,-3.14715404681145,0,0.82351567055403
1,15449,1,SUCCESS,0,0,-1.23846367645254,0,0.810103087441271
1,15450,1,SUCCESS,1,0,-4.59449253539983,0,0.801788932641341
1,15451,1,SUCCESS,1,0,-4.38395545424891,0,0.695594702612129
1,15452,1,SUCCESS,1,0,-2.46654890586922,0,0.808389737703204
1,15453,1,SUCCESS,1,0,-3.89853254560093,0,0.771728912747992
1,15454,1,SUCCESS,1,0,-2.54759450091539,0,0.827464174716508
1,15455,1,SUCCESS,1,0,-3.06513270416701,0,0.775123250747049
1,15456,1,SUCCESS,1,0,-2.25003732341362,0,0.840343063764305
1,15457,1,SUCCESS,1,0,-3.33246737095961,0,0.699631251157464
1,15458,1,SUCCESS,0,0,-1.62228910943433,0,0.762770772412325
1,15459,1,SUCCESS,0,0,-1.58024141378628,0,0.807559885166356
1,15460,1,SUCCESS,0,0,-0.655004011069187,0,0.828249811100566
1,15461,1,SUCCESS,0,0,-1.75615200910876,0,0.781105052493588
1,15462,1,SUCCESS,1,0,-3.23924741422612,0,0.773606177918685
1,15463,1,SUCCESS,1,0,-3.64525486649331,0,0.672074473243129
1,15464,1,SUCCESS,1,0,-2.66229295465642,0,0.710926857716002
1,15465,1,SUCCESS,1,0,-2.55568477683276,0,0.778529327702584
1,15466,1,SUCCESS,1,0,-3.21094887136197,0,0.742707654181307
1,15467,1,SUCCESS,1,0,-2.18300003622272,0,0.779787276222162
1,15468,1,SUCCESS,1,0,-2.10089935984411,0,0.831124056533973
1,15469,1,SUCCESS,1,0,-3.68742127146878,0,0.676344633564634
1,15470,1,SUCCESS,1,0,-2.42532723235836,0,0.782111787831487
1,15471,1,SUCCESS,1,0,-2.80180652533033,0,0.674821439270539
1,15472,1,SUCCESS,1,0,-3.15646769027334,0,0.71850066657641
1,15473,1,SUCCESS,1,0,-2.36271317085687,0,0.710625176547999
1,15474,1,SUCCESS,0,0,-1.41694261056513,0,0.837749969410628
1,15475,1,SUCCESS,0,0,-1.47072220211054,0,0.724210019977962
1,15476,1,SUCCESS,0,0,-1.4382953920991,0,0.808360140047993
1,15477,1,SUCCESS,0,0,-1.16137915340487,0,0.806108107391649
1,15478,1,SUCCESS,0,0,-0.950440145466752,0,0.788362126380594
1,15479,1,SUCCESS,1,0,-4.55165832290333,0,0.698147549634937
1,15480,1,SUCCESS,1,0,-4.54436273774023,0,0.620392295456101
1,15481,1,SUCCESS,1,0,-3.02537179650787,0,0.644574053746789
1,15482,1,SUCCESS,0,0,-1.11322781947963,0,0.817206350622973
1,15483,1,SUCCESS,1,0,-5.006639428633,0,0.657947839637978
1,15484,1,SUCCESS,1,0,-4.25736027208504,0,0.683124312854318
1,15485,1,SUCCESS,0,0,-0.642613327276673,0,0.846316110497129
1,15486,1,SUCCESS,0,0,-0.929348235004273,0,0.810656529421508
1,15487,1,SUCCESS,1,0,-2.34899394992462,0,0.779788679424367
1,15488,1,SUCCESS,0,0,-1.69751608284745,0,0.778976842619329
1,15489,1,SUCCESS,1,0,-2.56481768026931,0,0.821581461053013
1,15490,1,SUCCESS,0,0,-0.214584125212733,0,0.906214084977715
1,15491,1,SUCCESS,0,0,-0.0209356806078099,0,0.820919610873377
1,15492,1,SUCCESS,0,0,-0.807183325826779,0,0.85956798180473
1,15493,1,SUCCESS,1,0,-2.12943457612774,0,0.762413008577457
1,15494,1,SUCCESS,1,0,-2.45894677104117,0,0.666862251805214
1,15495,1,SUCCESS,1,0,-2.32823201153037,0,0.81387625698107
1,15496,1,SUCCESS,0,0,-1.01496182724346,0,0.87543145035699
1,15497,1,SUCCESS,0,0,-1.75243779393369,0,0.82694617613603
1,15498,1,SUCCESS,1,0,-2.69397104415651,0,0.906913482330591
1,15499,1,SUCCESS,0,0,-0.659237732991916,0,0.847772133854329
1,15500,1,SUCCESS,0,0,-1.31357937637729,0,0.777549149511257
1,15501,1,SUCCESS,0,0,-1.77561600160286,0,0.884916414579064
1,15502,1,SUCCESS,0,0,-1.76612633176076,0,0.90338269343132
1,15503,1,SUCCESS,0,0,-1.02168426019992,0,0.85498539884684
1,15504,1,SUCCESS,1,0,-3.18860310831514,0,0.70131569797523
1,15505,1,SUCCESS,1,0,-2.57217987500685,0,0.751572216069684
1,15506,1,SUCCESS,1,0,-2.02175423298436,0,0.928510437938101
1,15507,1,SUCCESS,0,0,-1.84732027956064,0,0.749941808725844
1,15508,1,SUCCESS,0,0,-1.86432793729137,0,0.748326408131058
1,15509,1,SUCCESS,1,0,-2.06028553821877,0,0.863856495934733
1,15510,1,SUCCESS,0,0,-0.426451072169481,0,0.991261790300919
1,15511,1,SUCCESS,0,0,-1.90075225475214,0,0.728376565605432
1,15512,1,SUCCESS,0,0,-1.36504830528224,0,0.838744518256946
1,15513,1,SUCCESS,0,0,-1.484468881298,0,0.842310257681761
1,15514,1,SUCCESS,1,0,-2.38678097548634,0,0.736920487709329
1,15515,1,SUCCESS,0,0,-0.749068933936485,0,0.814122217282944
1,15516,1,SUCCESS,1,0,-2.15618908675263,0,0.773761725927634
1,15517,1,SUCCESS,1,0,-4.26436078536189,0,0.654947886263566
1,15518,1,SUCCESS,1,0,-3.05151186196634,0,0.748697557346533
1,15519,1,SUCCESS,1,0,-2.74208070484974,0,0.699729162807364
1,15520,1,SUCCESS,0,0,-1.78980553654735,0,0.765480014516987
1,15521,1,SUCCESS,0,0,-1.49578755906729,0,0.800825312405524
1,15522,1,SUCCESS,1,0,-4.02100632529951,0,0.817219044562978
1,15523,1,SUCCESS,1,0,-3.05486010560231,0,0.802177626778403
1,15524,1,SUCCESS,0,0,-0.991157176156358,0,0.820305815039259
1,15525,1,SUCCESS,0,0,-0.542147305665041,0,0.842416824071495
1,15526,1,SUCCESS,0,0,-1.61496248137227,0,0.847371459526961
1,15527,1,SUCCESS,0,0,-0.731091759245306,0,0.825527788657852
1,15528,1,SUCCESS,1,0,-2.05948943299761,0,0.733615210876726
1,15529,1,SUCCESS,0,0,-0.199047952155973,0,0.782442628685742
1,15530,1,SUCCESS,1,0,-3.17044518670858,0,0.816955346744139
1,15531,1,SUCCESS,0,0,-0.596643718116087,0,0.932168277004453
1,15532,1,SUCCESS,1,0,-3.7184642095243,0,0.682483593517217
1,15533,1,SUCCESS,1,0,-2.49645730097149,0,0.699917642189529
1,15534,1,SUCCESS,1,0,-1.98525025217406,0,0.815813063656324
1,15535,1,SUCCESS,1,0,-4.87988958303452,0,0.634933390603478
1,15536,1,SUCCESS,0,0,-0.945061955089088,0,0.810860924440178
1,15537,1,SUCCESS,1,0,-3.71119370524743,0,0.753471275726659
1,15538,1,SUCCESS,1,0,-3.99792699622219,0,0.736990019316005
1,15539,1,SUCCESS,1,0,-2.19521343888406,0,0.689146999644973
1,15540,1,SUCCESS,1,0,-2.83740250466482,0,0.729380456949609
1,15541,1,SUCCESS,0,0,-1.91051011833934,0,0.918205444737156
1,15542,1,SUCCESS,0,0,-1.34827175056166,0,0.917417569180264
1,15543,1,SUCCESS,1,0,-3.73157922771616,0,0.70230188197284
1,15544,1,SUCCESS,0,0,-0.639132535583768,0,0.840846742393085
1,15545,1,SUCCESS,1,0,-4.89102192195551,0,0.625263995317281
1,15546,1,SUCCESS,0,0,0.928292293113032,0,0.745430722324832
1,15547,1,SUCCESS,0,0,-1.86594447593749,0,0.767984246153957
1,15548,1,SUCCESS,0,0,-1.95527010110635,0,0.727097347364545
1,15549,1,SUCCESS,1,0,-3.06106121554806,0,0.733913630968932
1,15550,1,SUCCESS,1,0,-2.26145649226869,0,0.735619584903004
1,15551,1,SUCCESS,0,0,-1.00043315789068,0,0.856653219163096
1,15552,1,SUCCESS,0,0,-1.68932956669751,0,0.88177571786222
1,15553,1,SUCCESS,0,0,-0.887720423272328,0,0.839974838140437
1,15554,1,SUCCESS,0,0,-0.922203750280225,0,0.788697044773635
1,15555,1,SUCCESS,1,0,-4.30207378586321,0,0.771452137467259
1,15556,1,SUCCESS,1,0,-4.35215423932085,0,0.704189568269296
1,15557,1,SUCCESS,1,0,-2.3661596254172,0,0.717203525527937
1,15558,1,SUCCESS,1,0,-4.04449908543496,0,0.738570281620413
1,15559,1,SUCCESS,1,0,-2.14430730578733,0,0.760198130867335
1,15560,1,SUCCESS,1,0,-3.18385672820956,0,0.815448203869632
1,15561,1,SUCCESS,1,0,-2.49362784790519,0,0.825364810283072
1,15562,1,SUCCESS,0,0,-1.78844688569878,0,0.707195548984124
1,15563,1,SUCCESS,0,0,-1.42190594182667,0,0.822925616630477
1,15564,1,SUCCESS,1,0,-3.34691999586307,0,0.757795765307912
1,15565,1,SUCCESS,1,0,-3.58519655255683,0,0.820340665841968
1,15566,1,SUCCESS,0,0,-1.87082434948967,0,0.721528309536545
1,15567,1,SUCCESS,1,0,-2.69164910179722,0,0.695416083059146
1,15568,1,SUCCESS,0,0,-0.93485385060265,0,0.841817052445006
1,15569,1,SUCCESS,1,0,-2.80437165267248,0,0.714592439188959
1,15570,1,SUCCESS,1,0,-3.69924586924274,0,0.690430759305218
1,15571,1,SUCCESS,0,0,-1.83470803748068,0,0.889041025822832
1,15572,1,SUCCESS,0,0,-1.08997021037161,0,0.854827151125174
1,15573,1,SUCCESS,1,0,-2.40775677998261,0,0.775938138504389
1,15574,1,SUCCESS,1,0,-3.25794866710732,0,0.745950004565197
1,15575,1,SUCCESS,0,0,-0.822925316454445,0,0.953670888161193
1,15576,1,SUCCESS,1,0,-2.28986371940908,0,0.760051996957239
1,15577,1,SUCCESS,0,0,-1.72863891485305,0,0.739279323373059
1,15578,1,SUCCESS,0,0,-1.90691681961322,0,0.670264842964832
1,15579,1,SUCCESS,1,0,-4.07930630021635,0,0.690034169668672
1,15580,1,SUCCESS,0,0,0.150852841385476,0,0.907342433901022
1,15581,1,SUCCESS,0,0,-0.77603160340918,0,0.923122688543975
1,15582,1,SUCCESS,1,0,-4.39954681192587,0,0.77267232347002
1,15583,1,SUCCESS,0,0,-1.45411565618351,0,0.735645468884779
1,15584,1,SUCCESS,0,0,-0.749145541686732,0,0.882810521076007
1,15585,1,SUCCESS,0,0,-0.582383235862119,0,0.784323221569444
1,15586,1,SUCCESS,0,0,-0.466089583285416,0,0.834355470087957
1,15587,1,SUCCESS,0,0,-0.0903893787387084,0,0.839461218950945
1,15588,1,SUCCESS,0,0,-0.636528243665641,0,0.987498166692079
1,15589,1,SUCCESS,0,0,-1.36061472804131,0,0.840845159228075
1,15590,1,SUCCESS,1,0,-2.86968510404951,0,0.724548079161303
1,15591,1,SUCCESS,0,0,-1.39215316506169,0,0.775700219618538
1,15592,1,SUCCESS,1,0,-2.00435475063542,0,0.865077295069631
1,15593,1,SUCCESS,1,0,-2.31369894999553,0,0.635118376246532
1,15594,1,SUCCESS,1,0,-2.47063850717401,0,0.701182546614857
1,15595,1,SUCCESS,1,0,-2.69680673062899,0,0.753852207769606
1,15596,1,SUCCESS,1,0,-4.2513689218591,0,0.651862232346035
1,15597,1,SUCCESS,1,0,-2.57555859244383,0,0.842311986198274
1,15598,1,SUCCESS,0,0,-1.77081125377225,0,0.679621481444987
1,15599,1,SUCCESS,1,0,-3.95149755557331,0,0.679419135981802
1,15600,1,SUCCESS,1,0,-2.88227498235074,0,0.645551246784432
1,15601,1,SUCCESS,0,0,-1.61174695598319,0,0.829295173118727
1,15602,1,SUCCESS,1,0,-3.32414340998023,0,0.730996945314377
1,15603,1,SUCCESS,1,0,-3.8269676717326,0,0.647599116694727
1,15604,1,SUCCESS,1,0,-1.96914046521673,0,0.826051247480648
1,15605,1,SUCCESS,1,0,-2.21305805495155,0,0.790640789872469
1,15606,1,SUCCESS,1,0,-2.55945317053237,0,0.752846627236453
1,15607,1,SUCCESS,1,0,-3.11631531783942,0,0.720037738750014
1,15608,1,SUCCESS,1,0,-2.71369423707347,0,0.668190230278671
1,15609,1,SUCCESS,1,0,-2.92507454637828,0,0.806812245268591
1,15610,1,SUCCESS,1,0,-2.35998867572038,0,0.759739019277202
1,15611,1,SUCCESS,0,0,-1.74021581516142,0,0.806139470395234
1,15612,1,SUCCESS,1,0,-3.46535384909112,0,0.740156260267379
1,15613,1,SUCCESS,1,0,-3.30325038003497,0,0.76028025113411
1,15614,1,SUCCESS,1,0,-2.56244708667046,0,0.782649463737321
1,15615,1,SUCCESS,1,0,-2.64804478801147,0,0.750936729395622
1,15616,1,SUCCESS,0,0,-1.61835399056546,0,0.816821028620699
1,15617,1,SUCCESS,1,0,-3.85004744246184,0,0.71754660262652
1,15618,1,SUCCESS,1,0,-3.15683269114567,0,0.800790335021315
1,15619,1,SUCCESS,0,0,-1.94118315305469,0,0.718686733824055
1,15620,1,SUCCESS,1,0,-3.38526733076996,0,0.725957167539562
1,15621,1,SUCCESS,1,0,-2.51720444218175,0,0.72904051927656
1,15622,1,SUCCESS,0,0,-0.528798327495771,0,0.760268114295352
1,15623,1,SUCCESS,1,0,-2.70529384719706,0,0.647476673727517
1,15624,1,SUCCESS,0,0,-1.85374820277934,0,0.734640558067668
1,15625,1,SUCCESS,0,0,-1.77340713363248,0,0.794763755577146
1,15626,1,SUCCESS,1,0,-3.25267832019303,0,0.760013372117268
1,15627,1,SUCCESS,1,0,-2.74541800497201,0,0.704591218398939
1,15628,1,SUCCESS,1,0,-3.06101301395867,0,0.639582809143041
1,15629,1,SUCCESS,1,0,-3.95814647795171,0,0.795091594980277
1,15630,1,SUCCESS,0,0,-1.64026279364043,0,0.809186887989261
1,15631,1,SUCCESS,1,0,-3.68089876987656,0,0.6403791790462
1,15632,1,SUCCESS,1,0,-2.12707073341241,0,0.715547678488364
1,15633,1,SUCCESS,1,0,-3.37061452708249,0,0.650300706490257
1,15634,1,SUCCESS,1,0,-2.8373933898316,0,0.652580925368451
1,15635,1,SUCCESS,1,0,-3.85106973151366,0,0.839081566850136
1,15636,1,SUCCESS,1,0,-2.14282307909835,0,0.760562846385226
1,15637,1,SUCCESS,1,0,-2.27047509958191,0,0.758823292123403
1,15638,1,SUCCESS,0,0,-0.75368041744342,0,0.795841945622566
1,15639,1,SUCCESS,1,0,-2.7510468850428,0,0.749042060521981
1,15640,1,SUCCESS,0,0,-1.20126617650816,0,0.809380037463974
1,15641,1,SUCCESS,1,0,-2.28547913481023,0,0.833959017932746
1,15642,1,SUCCESS,1,0,-2.57559487944185,0,0.620290274734742
1,15643,1,SUCCESS,1,0,-2.93730691652019,0,0.808208826421866
1,15644,1,SUCCESS,0,0,-1.59247678605559,0,0.760604549788954
1,15645,1,SUCCESS,0,0,-1.17500926792803,0,0.867316337877494
1,15646,1,SUCCESS,1,0,-3.49807946300441,0,0.761424372430332
1,15647,1,SUCCESS,0,0,-1.44956672000544,0,0.722944369025887
1,15648,1,SUCCESS,0,0,-1.95975478668578,0,0.69252640352651
1,15649,1,SUCCESS,0,0,-0.917864237915682,0,0.772100348948341
1,15650,1,SUCCESS,0,0,-0.402153417245514,0,0.922714117463301
1,15651,1,SUCCESS,1,0,-2.79617240918714,0,0.738851254416231
1,15652,1,SUCCESS,0,0,-1.92947252597793,0,0.739195401139568
1,15653,1,SUCCESS,1,0,-2.4985796617724,0,0.833522794065946
1,15654,1,SUCCESS,1,0,-4.0260396656736,0,0.661107399036612
1,15655,1,SUCCESS,1,0,-2.85849258354629,0,0.870729005474618
1,15656,1,SUCCESS,1,0,-2.50622307577372,0,0.792201316679689
1,15657,1,SUCCESS,0,0,-1.89503922837129,0,0.7477627589517
1,15658,1,SUCCESS,0,0,-0.770392817390316,0,0.716682850358729
1,15659,1,SUCCESS,1,0,-2.54283245889309,0,0.687718547711909
1,15660,1,SUCCESS,1,0,-3.97015192896303,0,0.710460288002099
1,15661,1,SUCCESS,0,0,-1.13256285333101,0,0.838081286863766
1,15662,1,SUCCESS,0,0,-0.866520679128076,0,0.869549694593652
1,15663,1,SUCCESS,1,0,-3.08666452529137,0,0.786762958479284
1,15664,1,SUCCESS,1,0,-3.34683889485163,0,0.715947060198133
1,15665,1,SUCCESS,1,0,-3.70776274206163,0,0.731913173427836
1,15666,1,SUCCESS,0,0,-1.13935170816035,0,0.795777829685865
1,15667,1,SUCCESS,1,0,-2.98129395980976,0,0.750478565483809
1,15668,1,SUCCESS,1,0,-2.95652936135722,0,0.747583776750488
1,15669,1,SUCCESS,1,0,-2.54149413107007,0,0.684206464505195
1,15670,1,SUCCESS,0,0,-0.249163529124968,0,0.937780231400091
1,15671,1,SUCCESS,1,0,-3.08471636831172,0,0.755140021826806
1,15672,1,SUCCESS,0,0,-1.44933301785241,0,0.923099832540926
1,15673,1,SUCCESS,0,0,-1.7643995711939,0,0.741337806182664
1,15674,1,SUCCESS,0,0,-1.02833903898393,0,0.840569039230513
1,15675,1,SUCCESS,1,0,-1.9772877005932,0,0.777299345388749
1,15676,1,SUCCESS,0,0,-0.153995512699431,0,0.920608016150358
1,15677,1,SUCCESS,0,0,-0.868934461341205,0,0.887029319949775
1,15678,1,SUCCESS,0,0,-0.0945143203991822,0,0.975342171674359
1,15679,1,SUCCESS,1,0,-2.44242981689221,0,0.75283606057033
1,15680,1,SUCCESS,1,0,-3.54130317419166,0,0.727822857070916
1,15681,1,SUCCESS,1,0,-3.08528103692064,0,0.726007350857004
1,15682,1,SUCCESS,1,0,-2.83012289027434,0,0.765884714841424
1,15683,1,SUCCESS,1,0,-2.56301399360137,0,0.72912050524047
1,15684,1,SUCCESS,1,0,-2.17278210630243,0,0.749658009789351
1,15685,1,SUCCESS,0,0,-1.30544125246039,0,0.797913383907589
1,15686,1,SUCCESS,0,0,0.604448110024479,0,0.889160743163074
1,15687,1,SUCCESS,1,0,-3.21608750278557,0,0.747398989479008
1,15688,1,SUCCESS,1,0,-2.67078783715779,0,0.638450916107528
1,15689,1,SUCCESS,0,0,0.526624803153212,0,0.887961022218339
1,15690,1,SUCCESS,1,0,-2.84657975039294,0,0.833441396411147
1,15691,1,SUCCESS,1,0,-3.51849460454776,0,0.78049329768782
1,15692,1,SUCCESS,0,0,-0.374750751533679,0,0.919465386287293
1,15693,1,SUCCESS,0,0,-1.76456480698984,0,0.752099340797749
1,15694,1,SUCCESS,0,0,0.525911878793609,0,0.746791214026227
1,15695,1,SUCCESS,0,0,-0.426139788513614,0,0.696679593280584
1,15696,1,SUCCESS,1,0,-3.91420514073243,0,0.724873551508369
1,15697,1,SUCCESS,0,0,-1.62616227666456,0,0.819120776465671
1,15698,1,SUCCESS,1,0,-3.397849608448,0,0.70106637041586
1,15699,1,SUCCESS,0,0,-1.70390205081879,0,0.7638659043068
1,15700,1,SUCCESS,1,0,-3.05518678060468,0,0.726133552166221
1,15701,1,SUCCESS,0,0,-1.72077427296216,0,0.868255630434228
